0.975609756097561,0.499164478395798,0,0.195917623473665,0
0.962195121951219,0.503461446645977,0,0.198469108802624,0
0.962195121951219,0.508235855812843,0,0.198469108802624,0
0.948780487804878,0.508235855812843,0,0.201385092035721,0
0.948780487804878,0.508235855812843,0,0.201749589939858,0
0.948780487804878,0.508235855812843,0,0.201385092035721,0
0.948780487804878,0.510861780854619,0,0.202843083652269,0
0.948780487804878,0.513487705896395,0,0.200656096227447,0
0.948780487804878,0.513487705896395,0,0.201749589939858,0
0.924390243902439,0.510861780854619,0,0.201385092035721,0
0.924390243902439,0.513487705896395,0,0.198955106008141,0
0.924390243902439,0.513487705896395,0,0.199927100419173,0
0.924390243902439,0.513487705896395,0,0.200656096227447,0
0.913414634146341,0.513487705896395,0,0.187534171678513,0
0.902439024390243,0.511737089201876,0,0.186562177267481,0
0.902439024390243,0.513487705896395,0,0.187534171678513,0
0.902439024390243,0.513487705896395,0,0.185347184253691,0
0.894308943089439,0.509986472507362,0,0.183524694733005,0
0.902439024390243,0.518262115063261,0,0.187534171678513,0
0.878048780487805,0.509986472507362,0,0.187777170281271,0
0.878048780487805,0.508235855812843,0,0.188992163295061,0
0.878048780487805,0.506644386090556,0,0.178786221979224,0
0.878048780487805,0.510861780854619,0,0.180608711499909,0
0.878048780487805,0.509986472507362,0,0.178786221979224,0
0.878048780487805,0.510861780854619,0,0.176599234554401,0
0.878048780487805,0.510861780854619,0,0.176052487698196,0
0.878048780487805,0.508235855812843,0,0.171496263896483,0
0.853658536585366,0.505052916368264,0,0.171982261101999,0
0.853658536585366,0.510861780854619,0,0.170038272279934,0
0.853658536585366,0.513487705896395,0,0.170038272279934,0
0.853658536585366,0.510861780854619,0,0.166757791142701,0
0.826829268292683,0.503461446645977,0,0.164935301622016,0
0.853658536585366,0.513487705896395,0,0.16566429743029,0
0.826829268292683,0.50584865122941,0,0.158738837251686,0
0.826829268292683,0.506644386090556,0,0.157888342142032,0
0.826829268292683,0.513487705896395,0,0.159832330964097,0
0.826829268292683,0.513487705896395,0,0.16311281210133,0
0.826829268292683,0.513487705896395,0,0.156551849826864,0
0.826829268292683,0.508235855812843,0,0.155458356114452,0
0.826829268292683,0.513487705896395,0,0.155093858210315,0
0.814634146341463,0.508235855812843,0,0.153635866593767,0
0.826829268292683,0.511737089201876,0,0.15448636170342,0
0.826829268292683,0.508235855812843,0,0.152542372881356,0
0.802439024390243,0.508235855812843,0,0.151813377073082,0
0.814634146341463,0.508235855812843,0,0.155822854018589,0
0.802439024390243,0.508235855812843,0,0.152542372881356,0
0.826829268292683,0.508235855812843,0,0.151084381264808,0
0.802439024390243,0.508235855812843,0,0.152177874977219,0
0.802439024390243,0.506644386090556,0,0.148411396634469,0
